destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
1,1,2,1,2,1,0,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,1
1,2,2,2,0,4,1,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,0
1,2,2,2,0,1,1,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,0
1,2,2,2,0,0,0,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,0
1,2,2,2,2,4,0,0,4,1,1,1,7,8,1,2,2,3,1,0,0,0,1
1,2,2,1,2,4,0,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,1
1,2,2,1,3,2,1,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,0
0,0,2,1,3,0,0,0,4,1,1,1,7,8,1,2,2,3,1,0,0,1,1
0,0,2,1,3,3,0,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,1
0,0,2,2,3,2,1,0,4,1,1,1,7,8,1,2,2,3,1,0,0,0,1
2,0,2,1,4,2,1,0,4,1,1,1,7,8,1,2,2,3,1,1,1,0,1
2,0,2,1,4,0,0,0,4,1,1,1,7,8,1,2,2,3,1,1,1,0,0
2,0,2,2,4,3,0,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,1
2,0,2,2,4,1,1,0,4,1,1,1,7,8,1,2,2,3,1,0,0,1,1
2,0,2,1,4,4,0,0,4,1,1,1,7,8,1,2,2,3,1,0,0,0,1
2,0,2,1,4,2,1,0,4,1,1,1,7,8,1,2,2,3,1,1,0,0,0
1,0,2,1,2,4,0,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,1
1,1,2,2,0,2,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,1
1,1,2,2,0,0,0,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,1
1,1,2,2,0,1,1,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
1,1,2,2,2,2,0,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,1
1,1,2,2,2,2,1,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,0
1,1,2,2,2,2,0,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
1,1,2,2,2,4,0,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
1,1,2,2,3,2,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,0
1,1,2,2,3,4,1,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
1,1,2,1,2,2,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,0
1,1,2,1,2,1,0,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
1,0,2,1,0,2,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,0
0,0,2,1,3,0,0,1,0,2,0,1,5,7,2,2,2,3,2,0,0,1,1
0,0,2,1,3,3,0,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,1
0,0,2,2,3,2,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,0
2,0,2,1,4,2,1,1,0,2,0,1,5,7,2,2,2,3,2,1,1,0,0
2,0,2,1,4,0,0,1,0,2,0,1,5,7,2,2,2,3,2,1,1,0,0
2,0,2,2,4,3,0,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,0
2,0,2,2,4,1,1,1,0,2,0,1,5,7,2,2,2,3,2,0,0,1,1
2,0,2,1,4,4,0,1,0,2,0,1,5,7,2,2,2,3,2,0,0,0,1
2,0,2,1,4,2,1,1,0,2,0,1,5,7,2,2,2,3,2,1,0,0,0
1,0,2,1,2,4,0,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,1
1,1,2,2,0,2,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
1,1,2,2,0,0,0,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
1,1,2,2,0,1,1,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
1,1,2,2,2,2,0,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
1,1,2,2,2,2,1,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,0
1,1,2,2,2,2,0,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,0
1,1,2,2,2,4,0,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
1,1,2,2,3,2,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
1,1,2,2,3,4,1,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
1,1,2,1,2,2,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
1,1,2,1,2,1,0,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
1,0,2,1,0,2,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
0,0,2,1,3,0,0,1,3,2,0,4,21,4,0,0,1,3,1,0,0,1,0
0,0,2,1,3,3,0,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
0,0,2,2,3,2,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,0
2,0,2,1,4,2,1,1,3,2,0,4,21,4,0,0,1,3,1,1,1,0,0
2,0,2,1,4,0,0,1,3,2,0,4,21,4,0,0,1,3,1,1,1,0,0
2,0,2,2,4,3,0,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,1
2,0,2,2,4,1,1,1,3,2,0,4,21,4,0,0,1,3,1,0,0,1,0
2,0,2,1,4,4,0,1,3,2,0,4,21,4,0,0,1,3,1,0,0,0,1
2,0,2,1,4,2,1,1,3,2,0,4,21,4,0,0,1,3,1,1,0,0,0
1,0,2,1,2,4,0,0,6,1,1,1,7,4,0,0,1,1,1,0,0,0,1
1,1,2,2,0,2,1,0,6,1,1,1,7,4,0,0,1,1,1,0,0,0,0
1,1,2,2,0,1,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,1
1,1,2,2,2,2,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,1,2,2,2,2,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,1,2,2,3,4,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,1
1,1,2,1,2,1,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,1
1,2,2,2,0,4,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,2,2,2,0,1,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,1
1,2,2,2,0,0,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,2,2,2,2,4,0,0,6,1,1,1,7,4,0,0,1,1,1,0,0,0,0
1,2,2,1,2,4,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,2,2,1,3,2,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
0,0,2,1,3,0,0,0,6,1,1,1,7,4,0,0,1,1,1,0,0,1,0
0,0,2,1,3,3,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
0,0,2,2,3,2,1,0,6,1,1,1,7,4,0,0,1,1,1,0,0,0,0
2,0,2,1,4,2,1,0,6,1,1,1,7,4,0,0,1,1,1,1,1,0,0
2,0,2,1,4,0,0,0,6,1,1,1,7,4,0,0,1,1,1,1,1,0,0
2,0,2,2,4,3,0,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
2,0,2,2,4,1,1,0,6,1,1,1,7,4,0,0,1,1,1,0,0,1,0
2,0,2,1,4,4,0,0,6,1,1,1,7,4,0,0,1,1,1,0,0,0,1
2,0,2,1,4,2,1,0,6,1,1,1,7,4,0,0,1,1,1,1,0,0,0
1,0,2,1,2,4,0,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
1,1,2,2,0,2,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
1,1,2,2,0,0,0,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
1,1,2,2,0,1,1,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,1,2,2,2,2,0,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
1,1,2,2,2,2,1,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,1,2,2,2,2,0,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,1,2,2,2,4,0,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,1,2,2,3,2,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
1,1,2,2,3,4,1,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,1,2,1,2,2,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,0
1,1,2,1,2,1,0,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
1,0,2,1,0,2,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
0,0,2,1,3,0,0,0,1,2,0,0,24,0,2,1,3,1,3,0,0,1,1
0,0,2,1,3,3,0,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
0,0,2,2,3,2,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
2,0,2,1,4,2,1,0,1,2,0,0,24,0,2,1,3,1,3,1,1,0,1
2,0,2,1,4,0,0,0,1,2,0,0,24,0,2,1,3,1,3,1,1,0,1
2,0,2,2,4,3,0,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,1
2,0,2,2,4,1,1,0,1,2,0,0,24,0,2,1,3,1,3,0,0,1,0
2,0,2,1,4,4,0,0,1,2,0,0,24,0,2,1,3,1,3,0,0,0,1
2,0,2,1,4,2,1,0,1,2,0,0,24,0,2,1,3,1,3,1,0,0,0
1,0,2,1,2,4,0,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
1,1,2,2,0,2,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
1,1,2,2,0,0,0,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,0
1,1,2,2,0,1,1,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,1,2,2,2,2,0,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
1,1,2,2,2,2,1,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,1,2,2,2,2,0,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,1,2,2,2,4,0,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,1,2,2,3,2,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
1,1,2,2,3,4,1,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,1,2,1,2,2,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
1,1,2,1,2,1,0,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,1
1,0,2,1,0,2,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
0,0,2,1,3,0,0,1,7,2,0,4,22,4,0,2,3,3,1,0,0,1,0
0,0,2,1,3,3,0,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,0
0,0,2,2,3,2,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
2,0,2,1,4,2,1,1,7,2,0,4,22,4,0,2,3,3,1,1,1,0,1
2,0,2,1,4,0,0,1,7,2,0,4,22,4,0,2,3,3,1,1,1,0,0
2,0,2,2,4,3,0,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,0
2,0,2,2,4,1,1,1,7,2,0,4,22,4,0,2,3,3,1,0,0,1,1
2,0,2,1,4,4,0,1,7,2,0,4,22,4,0,2,3,3,1,0,0,0,1
2,0,2,1,4,2,1,1,7,2,0,4,22,4,0,2,3,3,1,1,0,0,0
1,0,2,1,2,4,0,0,6,1,1,1,14,4,1,0,3,1,1,0,0,0,1
1,1,2,2,0,2,1,0,6,1,1,1,14,4,1,0,3,1,1,0,0,0,0
1,1,2,2,0,1,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,1,2,2,2,2,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,0
1,1,2,2,2,2,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,0
1,1,2,2,3,4,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,1,2,1,2,1,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,2,2,2,0,4,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,2,2,2,0,1,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,2,2,2,0,0,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,0
1,2,2,2,2,4,0,0,6,1,1,1,14,4,1,0,3,1,1,0,0,0,1
1,2,2,1,2,4,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
1,2,2,1,3,2,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,0
0,0,2,1,3,0,0,0,6,1,1,1,14,4,1,0,3,1,1,0,0,1,1
0,0,2,1,3,3,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
0,0,2,2,3,2,1,0,6,1,1,1,14,4,1,0,3,1,1,0,0,0,0
2,0,2,1,4,2,1,0,6,1,1,1,14,4,1,0,3,1,1,1,1,0,0
2,0,2,1,4,0,0,0,6,1,1,1,14,4,1,0,3,1,1,1,1,0,1
2,0,2,2,4,3,0,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,1
2,0,2,2,4,1,1,0,6,1,1,1,14,4,1,0,3,1,1,0,0,1,1
2,0,2,1,4,4,0,0,6,1,1,1,14,4,1,0,3,1,1,0,0,0,1
2,0,2,1,4,2,1,0,6,1,1,1,14,4,1,0,3,1,1,1,0,0,0
1,0,2,1,2,4,0,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,1
1,1,2,2,0,2,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,1
1,1,2,2,0,0,0,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,1
1,1,2,2,0,1,1,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,1
1,1,2,2,2,2,0,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,0
1,1,2,2,2,2,1,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,0
1,1,2,2,2,2,0,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,0
1,1,2,2,2,4,0,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,1
1,1,2,2,3,2,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,0
1,1,2,2,3,4,1,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,1
1,1,2,1,2,2,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,0
1,1,2,1,2,1,0,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,1
1,0,2,1,0,2,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,1
0,0,2,1,3,0,0,0,0,2,0,1,22,5,0,1,2,1,1,0,0,1,1
0,0,2,1,3,3,0,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,0
0,0,2,2,3,2,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,0
2,0,2,1,4,2,1,0,0,2,0,1,22,5,0,1,2,1,1,1,1,0,1
2,0,2,1,4,0,0,0,0,2,0,1,22,5,0,1,2,1,1,1,1,0,0
2,0,2,2,4,3,0,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,0
2,0,2,2,4,1,1,0,0,2,0,1,22,5,0,1,2,1,1,0,0,1,1
2,0,2,1,4,4,0,0,0,2,0,1,22,5,0,1,2,1,1,0,0,0,0
2,0,2,1,4,2,1,0,0,2,0,1,22,5,0,1,2,1,1,1,0,0,0
1,2,2,2,0,4,1,0,2,1,1,4,3,3,0,1,2,2,1,1,0,0,1
1,2,2,2,0,1,1,0,2,1,1,4,3,3,0,1,2,2,1,1,0,0,1
1,2,2,2,0,0,0,0,2,1,1,4,3,3,0,1,2,2,1,1,0,0,0
1,2,2,2,2,4,0,0,2,1,1,4,3,3,0,1,2,2,1,0,0,0,1
1,2,2,1,2,4,0,0,2,1,1,4,3,3,0,1,2,2,1,1,0,0,1
1,2,2,1,3,2,1,0,2,1,1,4,3,3,0,1,2,2,1,1,0,0,0
1,0,2,1,2,4,0,0,3,1,1,1,7,4,0,2,3,2,2,0,0,0,1
1,1,2,2,0,2,1,0,3,1,1,1,7,4,0,2,3,2,2,0,0,0,1
1,1,2,2,0,1,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,0
1,1,2,2,2,2,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,1,2,2,2,2,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,1,2,2,3,4,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,1,2,1,2,1,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,2,2,2,0,4,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,2,2,2,0,1,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,2,2,2,0,0,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,0
1,2,2,2,2,4,0,0,3,1,1,1,7,4,0,2,3,2,2,0,0,0,1
1,2,2,1,2,4,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
1,2,2,1,3,2,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,0
0,0,2,1,3,0,0,0,3,1,1,1,7,4,0,2,3,2,2,0,0,1,1
0,0,2,1,3,3,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,0
0,0,2,2,3,2,1,0,3,1,1,1,7,4,0,2,3,2,2,0,0,0,1
2,0,2,1,4,2,1,0,3,1,1,1,7,4,0,2,3,2,2,1,1,0,0
2,0,2,1,4,0,0,0,3,1,1,1,7,4,0,2,3,2,2,1,1,0,1
2,0,2,2,4,3,0,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,1
2,0,2,2,4,1,1,0,3,1,1,1,7,4,0,2,3,2,2,0,0,1,1
2,0,2,1,4,4,0,0,3,1,1,1,7,4,0,2,3,2,2,0,0,0,1
2,0,2,1,4,2,1,0,3,1,1,1,7,4,0,2,3,2,2,1,0,0,0
1,0,2,1,2,4,0,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,2,0,2,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,2,0,0,0,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,2,0,1,1,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,1,2,2,2,2,0,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,2,2,2,1,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,1,2,2,2,2,0,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,1,2,2,2,4,0,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,1,2,2,3,2,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,2,3,4,1,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,1,2,1,2,2,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
1,1,2,1,2,1,0,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
1,0,2,1,0,2,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
0,0,2,1,3,0,0,1,0,2,0,4,5,2,1,2,2,2,1,0,0,1,1
0,0,2,1,3,3,0,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
0,0,2,2,3,2,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
2,0,2,1,4,2,1,1,0,2,0,4,5,2,1,2,2,2,1,1,1,0,1
2,0,2,1,4,0,0,1,0,2,0,4,5,2,1,2,2,2,1,1,1,0,1
2,0,2,2,4,3,0,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,1
2,0,2,2,4,1,1,1,0,2,0,4,5,2,1,2,2,2,1,0,0,1,0
2,0,2,1,4,4,0,1,0,2,0,4,5,2,1,2,2,2,1,0,0,0,1
2,0,2,1,4,2,1,1,0,2,0,4,5,2,1,2,2,2,1,1,0,0,0
1,0,2,1,2,4,0,0,2,0,1,3,3,2,2,1,2,1,3,0,0,0,1
1,1,2,2,0,2,1,0,2,0,1,3,3,2,2,1,2,1,3,0,0,0,1
1,1,2,2,0,1,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,1,2,2,2,2,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,1,2,2,2,2,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,1,2,2,3,4,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,1,2,1,2,1,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,2,2,2,0,4,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,0
1,2,2,2,0,1,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,2,2,2,0,0,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,2,2,2,2,4,0,0,2,0,1,3,3,2,2,1,2,1,3,0,0,0,1
1,2,2,1,2,4,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
1,2,2,1,3,2,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,0
0,0,2,1,3,0,0,0,2,0,1,3,3,2,2,1,2,1,3,0,0,1,1
0,0,2,1,3,3,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
0,0,2,2,3,2,1,0,2,0,1,3,3,2,2,1,2,1,3,0,0,0,0
2,0,2,1,4,2,1,0,2,0,1,3,3,2,2,1,2,1,3,1,1,0,0
2,0,2,1,4,0,0,0,2,0,1,3,3,2,2,1,2,1,3,1,1,0,1
2,0,2,2,4,3,0,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,1
2,0,2,2,4,1,1,0,2,0,1,3,3,2,2,1,2,1,3,0,0,1,0
2,0,2,1,4,4,0,0,2,0,1,3,3,2,2,1,2,1,3,0,0,0,1
2,0,2,1,4,2,1,0,2,0,1,3,3,2,2,1,2,1,3,1,0,0,0
1,0,2,1,2,4,0,1,6,1,1,4,5,3,2,1,3,2,2,0,0,0,1
1,1,2,2,0,2,1,1,6,1,1,4,5,3,2,1,3,2,2,0,0,0,1
1,1,2,2,0,1,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,1,2,2,2,2,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,1,2,2,2,2,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,1,2,2,3,4,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,1,2,1,2,1,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,2,2,2,0,4,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,2,2,2,0,1,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,2,2,2,0,0,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,0
1,2,2,2,2,4,0,1,6,1,1,4,5,3,2,1,3,2,2,0,0,0,1
1,2,2,1,2,4,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,1
1,2,2,1,3,2,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,0
0,0,2,1,3,0,0,1,6,1,1,4,5,3,2,1,3,2,2,0,0,1,1
0,0,2,1,3,3,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,0
0,0,2,2,3,2,1,1,6,1,1,4,5,3,2,1,3,2,2,0,0,0,0
2,0,2,1,4,2,1,1,6,1,1,4,5,3,2,1,3,2,2,1,1,0,0
2,0,2,1,4,0,0,1,6,1,1,4,5,3,2,1,3,2,2,1,1,0,0
2,0,2,2,4,3,0,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,0
2,0,2,2,4,1,1,1,6,1,1,4,5,3,2,1,3,2,2,0,0,1,1
2,0,2,1,4,4,0,1,6,1,1,4,5,3,2,1,3,2,2,0,0,0,1
2,0,2,1,4,2,1,1,6,1,1,4,5,3,2,1,3,2,2,1,0,0,0
1,0,2,1,2,4,0,1,2,1,1,4,5,3,0,1,3,1,1,0,0,0,1
1,1,2,2,0,2,1,1,2,1,1,4,5,3,0,1,3,1,1,0,0,0,1
1,1,2,2,0,1,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,1,2,2,2,2,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,1,2,2,2,2,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,1,2,2,3,4,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,1
1,1,2,1,2,1,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,2,2,2,0,4,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,2,2,2,0,1,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,1
1,2,2,2,0,0,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,2,2,2,2,4,0,1,2,1,1,4,5,3,0,1,3,1,1,0,0,0,0
1,2,2,1,2,4,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
1,2,2,1,3,2,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
0,0,2,1,3,0,0,1,2,1,1,4,5,3,0,1,3,1,1,0,0,1,1
0,0,2,1,3,3,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,1
0,0,2,2,3,2,1,1,2,1,1,4,5,3,0,1,3,1,1,0,0,0,0
2,0,2,1,4,2,1,1,2,1,1,4,5,3,0,1,3,1,1,1,1,0,1
2,0,2,1,4,0,0,1,2,1,1,4,5,3,0,1,3,1,1,1,1,0,0
2,0,2,2,4,3,0,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,0
2,0,2,2,4,1,1,1,2,1,1,4,5,3,0,1,3,1,1,0,0,1,1
2,0,2,1,4,4,0,1,2,1,1,4,5,3,0,1,3,1,1,0,0,0,0
2,0,2,1,4,2,1,1,2,1,1,4,5,3,0,1,3,1,1,1,0,0,1
1,0,2,1,2,4,0,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,1
1,1,2,2,0,2,1,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,1
1,1,2,2,0,0,0,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,1
1,1,2,2,0,1,1,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,0
1,1,2,2,2,2,0,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,1
1,1,2,2,2,2,1,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,0
1,1,2,2,2,2,0,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,0
1,1,2,2,2,4,0,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,1
1,1,2,2,3,2,1,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,0
1,1,2,2,3,4,1,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,0
1,1,2,1,2,2,1,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,0
1,1,2,1,2,1,0,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,1
1,0,2,1,0,2,1,1,0,3,0,4,19,2,4,3,4,3,1,0,0,0,1
0,0,2,1,3,0,0,1,0,3,0,4,19,2,4,3,4,3,1,0,0,1,1
0,0,2,1,3,3,0,1,0,3,0,4,19,2,4,3,4,3,1,1,0,0,0
